Epoch,LR,Train Loss,Global Val Acc,AffectNet Acc,EmoSet-118k Acc,ExpWFormated Acc,FERPlus Acc,MMAFEDB Acc,NHFI Acc,RAF-DB Acc,jaffeFormated Acc
517,6.278116277772051e-05,0.8406,82.90,74.06,83.16,78.71,97.05,76.98,72.08,89.01,94.12
518,6.162267868149073e-05,0.8442,82.86,74.06,83.08,78.42,97.05,77.00,72.08,89.01,94.12
519,6.04763499984952e-05,0.8239,82.88,73.84,83.30,78.31,97.07,77.07,71.88,89.01,94.12
520,5.9342208155914206e-05,0.8226,82.87,73.71,83.30,78.24,97.03,77.09,71.88,89.17,94.12
521,5.822028424681899e-05,0.8284,82.84,73.53,83.27,78.42,97.01,77.05,72.08,88.93,94.12
522,5.711060902932042e-05,0.8427,82.82,73.57,83.22,78.39,97.03,77.02,72.29,88.68,94.12
523,5.601321292572489e-05,0.8353,82.79,73.48,83.22,78.35,97.10,76.97,72.29,88.35,94.12
524,5.492812602170108e-05,0.8258,82.77,73.22,83.19,78.35,97.10,76.98,72.08,88.60,94.12
525,5.385537806545458e-05,0.8283,82.79,73.53,83.30,78.42,97.07,76.90,72.29,88.51,94.12
526,5.279499846691263e-05,0.8207,82.85,73.48,83.33,78.46,97.07,77.05,71.88,88.76,94.12
527,5.17470162969173e-05,0.8306,82.78,73.66,83.19,78.35,97.05,76.91,71.88,88.76,94.12
528,5.0711460286429444e-05,0.8313,82.81,73.71,83.24,78.24,97.05,76.96,71.88,88.93,94.12
529,4.968835882573985e-05,0.8213,82.82,73.93,83.30,78.21,97.07,76.82,72.50,89.26,94.12
530,4.867773996369219e-05,0.8286,82.75,74.06,83.13,78.21,97.10,76.69,72.50,88.93,94.12
531,4.7679631406913064e-05,0.8255,82.77,73.93,83.13,78.53,97.19,76.64,72.50,88.68,94.12
532,4.66940605190526e-05,0.8234,82.79,73.84,83.13,78.67,97.19,76.70,71.88,88.93,94.12
533,4.5721054320034654e-05,0.8359,82.80,73.88,82.85,78.74,97.23,76.75,72.08,89.09,94.12
534,4.4760639485315584e-05,0.8305,82.79,73.71,82.94,78.49,97.23,76.85,71.88,88.93,94.12
535,4.381284234515329e-05,0.8207,82.82,73.88,82.88,78.67,97.28,76.80,71.67,88.93,94.12
536,4.287768888388513e-05,0.8232,82.85,73.75,82.80,78.74,97.30,76.90,72.08,89.01,94.12
537,4.19552047392157e-05,0.8280,82.90,73.57,82.96,78.78,97.33,76.97,71.88,89.26,94.12
538,4.104541520151373e-05,0.8253,82.93,73.84,83.08,78.74,97.30,76.98,71.67,89.34,94.12
539,4.014834521311905e-05,0.8261,82.93,73.75,82.96,78.64,97.30,77.08,71.88,89.26,94.12
540,3.92640193676584e-05,0.8107,82.96,73.71,83.08,78.60,97.24,77.20,71.67,89.17,94.12
541,3.839246190937168e-05,0.8182,82.93,73.75,82.96,78.56,97.24,77.15,71.88,89.09,94.12
542,3.7533696732446905e-05,0.8159,82.86,73.75,82.88,78.35,97.24,77.08,71.88,89.09,88.24
543,3.668774738036508e-05,0.8227,82.88,73.57,82.94,78.39,97.30,77.16,71.67,88.76,88.24
544,3.585463704525515e-05,0.8052,82.86,73.53,83.05,78.24,97.32,77.09,71.88,88.84,88.24
545,3.503438856725764e-05,0.8209,82.84,73.62,83.10,78.31,97.30,76.97,71.46,89.01,88.24
546,3.4227024433899005e-05,0.8228,82.82,73.53,83.08,78.28,97.30,76.99,71.25,88.84,88.24
547,3.343256677947478e-05,0.8092,82.81,73.40,83.16,78.39,97.32,76.93,71.46,88.68,88.24
548,3.265103738444297e-05,0.8090,82.79,73.48,83.19,78.31,97.24,76.90,71.88,88.60,88.24
549,3.188245767482659e-05,0.8091,82.77,73.53,83.27,78.14,97.24,76.87,71.67,88.60,88.24
550,3.112684872162672e-05,0.8230,82.75,73.22,83.38,78.14,97.26,76.89,71.25,88.35,88.24
551,3.038423124024444e-05,0.8189,82.74,73.17,83.38,78.17,97.32,76.83,70.83,88.51,88.24
552,2.9654625589913183e-05,0.8104,82.75,73.13,83.24,78.21,97.37,76.84,70.62,88.84,88.24
553,2.8938051773140394e-05,0.8048,82.68,72.95,83.16,78.21,97.35,76.75,70.42,88.76,88.24
554,2.823452943515924e-05,0.8130,82.67,72.86,83.27,78.28,97.28,76.76,70.62,88.51,88.24
555,2.754407786339001e-05,0.8083,82.74,73.22,83.36,78.46,97.26,76.77,70.62,88.51,88.24
556,2.6866715986911188e-05,0.8200,82.74,73.04,83.24,78.53,97.26,76.84,71.25,88.26,88.24
557,2.620246237594102e-05,0.8106,82.79,73.17,83.13,78.39,97.24,77.02,71.25,88.51,88.24
558,2.5551335241327618e-05,0.8086,82.82,73.04,83.10,78.81,97.30,77.00,71.25,88.26,88.24
559,2.4913352434050358e-05,0.8088,82.79,73.00,83.02,78.60,97.24,77.05,71.67,88.35,88.24
560,2.4288531444730198e-05,0.8156,82.82,73.17,83.10,78.64,97.24,77.02,71.46,88.43,88.24
561,2.3676889403150105e-05,0.8155,82.78,73.17,83.19,78.71,97.24,76.87,71.88,88.26,88.24
562,2.3078443077785655e-05,0.8072,82.85,73.53,83.13,78.60,97.28,76.93,72.92,88.43,88.24
563,2.2493208875345232e-05,0.7975,82.84,73.44,83.13,78.67,97.30,76.89,72.92,88.43,88.24
564,2.1921202840320077e-05,0.8087,82.85,73.48,83.22,78.71,97.32,76.86,72.71,88.35,88.24
565,2.1362440654544503e-05,0.7976,82.86,73.31,83.16,78.67,97.26,77.02,72.71,88.35,88.24
566,2.081693763676624e-05,0.8077,82.91,73.35,83.27,78.60,97.32,77.08,73.12,88.26,88.24
567,2.0284708742225903e-05,0.8208,82.90,73.44,83.27,78.74,97.30,76.98,72.71,88.43,88.24
568,1.9765768562247733e-05,0.8058,82.92,73.13,83.24,78.67,97.28,77.16,73.12,88.35,88.24
569,1.926013132383866e-05,0.8118,82.84,73.09,83.19,78.46,97.30,77.05,72.92,88.18,88.24
570,1.876781088929914e-05,0.8159,82.86,73.17,83.24,78.60,97.24,77.04,73.12,88.35,88.24
571,1.828882075584252e-05,0.8001,82.85,72.91,83.19,78.60,97.33,77.06,72.71,88.26,88.24
572,1.782317405522527e-05,0.7925,82.75,72.82,83.19,78.60,97.30,76.87,72.92,87.93,88.24
573,1.7370883553386936e-05,0.8050,82.75,72.73,83.13,78.56,97.32,76.89,72.71,88.10,88.24
574,1.6931961650100033e-05,0.7958,82.75,72.82,83.16,78.67,97.30,76.84,72.50,88.10,88.24
575,1.6506420378630412e-05,0.7998,82.75,72.64,83.19,78.67,97.28,76.89,72.08,88.26,88.24
576,1.609427140540686e-05,0.8006,82.74,72.51,83.10,78.71,97.26,76.92,72.29,88.26,88.24
577,1.569552602970164e-05,0.8091,82.76,72.38,83.22,78.53,97.28,76.97,72.71,88.43,88.24
578,1.5310195183320777e-05,0.7934,82.78,72.51,83.08,78.64,97.33,76.96,72.92,88.51,88.24
579,1.493828943030402e-05,0.8118,82.76,72.64,82.91,78.49,97.33,76.96,72.92,88.68,88.24
580,1.457981896663542e-05,0.8044,82.78,72.60,82.99,78.67,97.37,76.92,73.12,88.51,88.24
581,1.4234793619963862e-05,0.7981,82.75,72.47,82.82,78.78,97.39,76.89,73.33,88.43,88.24
582,1.3903222849333507e-05,0.8177,82.75,72.55,82.85,78.81,97.32,76.91,73.12,88.35,88.24
583,1.3585115744924461e-05,0.8074,82.79,72.47,82.96,78.92,97.33,76.99,72.71,88.26,88.24
584,1.328048102780376e-05,0.8044,82.81,72.69,82.99,78.74,97.33,77.01,73.12,88.35,88.24
585,1.2989327049686046e-05,0.7865,82.87,72.86,83.08,78.71,97.37,77.08,72.92,88.51,88.24
586,1.2711661792704722e-05,0.8021,82.87,72.91,83.16,78.56,97.39,77.08,72.71,88.43,88.24
587,1.2447492869193014e-05,0.8071,82.86,72.82,83.24,78.67,97.33,77.05,73.12,88.26,88.24
588,1.2196827521475402e-05,0.7917,82.90,72.95,83.27,78.78,97.33,77.08,73.12,88.18,88.24
589,1.1959672621669081e-05,0.8049,82.89,73.00,83.22,78.71,97.33,77.14,72.50,88.10,88.24
590,1.1736034671495337e-05,0.8121,82.84,73.13,83.05,78.74,97.28,77.07,72.29,88.10,88.24
591,1.1525919802101659e-05,0.8040,82.86,73.17,83.16,78.64,97.30,77.06,72.50,88.18,88.24
592,1.1329333773893243e-05,0.7951,82.87,73.22,83.22,78.81,97.32,77.02,72.29,88.10,88.24
593,1.1146281976375383e-05,0.8046,82.90,73.31,83.27,78.64,97.32,77.07,72.50,88.18,94.12
594,1.0976769428005579e-05,0.8028,82.93,73.31,83.30,78.56,97.33,77.14,72.71,88.26,94.12
595,1.0820800776055982e-05,0.7895,82.87,73.22,83.22,78.56,97.35,77.06,72.50,88.10,94.12
596,1.0678380296485953e-05,0.7913,82.85,73.26,83.13,78.53,97.32,77.06,72.92,87.85,94.12
597,1.0549511893824899e-05,0.7980,82.83,73.35,82.96,78.46,97.30,77.11,72.50,87.85,94.12
598,1.0434199101065101e-05,0.8011,82.83,73.17,82.91,78.49,97.35,77.12,72.71,87.93,94.12
599,1.0332445079565167e-05,0.7960,82.81,72.86,82.82,78.60,97.42,77.12,72.92,87.69,94.12
600,1.0244252618962858e-05,0.7940,82.82,72.91,82.88,78.49,97.39,77.17,72.92,87.69,94.12
